[2021-07-20 21:44:09,980][tasks][28][ERROR][发送验证码短信[失败][ mobile: 19180525254/ ]]
[2021-08-07 05:44:25,999][crons][11][INFO][执行定时任务: turn_test_job_status]
[2021-08-07 05:54:26,709][crons][11][INFO][执行定时任务: turn_test_job_status]
[2021-08-07 12:11:02,057][crons][11][INFO][执行定时任务: turn_test_job_status]
[2021-08-07 12:11:02,602][crons][28][INFO][完成定时任务: turn_test_job_status]
[2021-08-07 12:12:01,894][crons][11][INFO][执行定时任务: turn_test_job_status]
[2021-08-07 12:12:02,379][crons][28][INFO][完成定时任务: turn_test_job_status]
[2021-08-07 12:13:01,928][crons][11][INFO][执行定时任务: turn_test_job_status]
[2021-08-07 12:13:02,422][crons][28][INFO][完成定时任务: turn_test_job_status]
[2021-08-07 12:14:01,744][crons][11][INFO][执行定时任务: turn_test_job_status]
[2021-08-07 12:14:02,243][crons][28][INFO][完成定时任务: turn_test_job_status]
[2021-08-07 12:15:01,990][crons][11][INFO][执行定时任务: turn_test_job_status]
[2021-08-07 12:15:02,454][crons][28][INFO][完成定时任务: turn_test_job_status]
[2021-08-07 12:16:02,280][crons][11][INFO][执行定时任务: turn_test_job_status]
[2021-08-07 12:16:02,757][crons][28][INFO][完成定时任务: turn_test_job_status]
[2021-08-07 12:17:01,411][crons][11][INFO][执行定时任务: turn_test_job_status]
[2021-08-07 12:17:01,936][crons][28][INFO][完成定时任务: turn_test_job_status]
[2021-08-07 12:18:01,764][crons][11][INFO][执行定时任务: turn_test_job_status]
[2021-08-07 12:18:02,248][crons][28][INFO][完成定时任务: turn_test_job_status]
[2021-08-07 12:19:02,173][crons][11][INFO][执行定时任务: turn_test_job_status]
[2021-08-07 12:19:02,686][crons][28][INFO][完成定时任务: turn_test_job_status]
[2021-08-07 12:20:01,563][crons][11][INFO][执行定时任务: turn_test_job_status]
[2021-08-07 12:20:02,096][crons][28][INFO][完成定时任务: turn_test_job_status]
[2021-08-07 12:21:01,413][crons][11][INFO][执行定时任务: turn_test_job_status]
[2021-08-07 12:21:01,906][crons][28][INFO][完成定时任务: turn_test_job_status]
[2021-08-07 12:22:01,332][crons][11][INFO][执行定时任务: turn_test_job_status]
[2021-08-07 12:22:01,868][crons][28][INFO][完成定时任务: turn_test_job_status]
[2021-08-07 12:23:01,795][crons][11][INFO][执行定时任务: turn_test_job_status]
[2021-08-07 12:23:02,246][crons][28][INFO][完成定时任务: turn_test_job_status]
[2021-08-07 12:24:02,165][crons][11][INFO][执行定时任务: turn_test_job_status]
[2021-08-07 12:24:02,642][crons][28][INFO][完成定时任务: turn_test_job_status]
[2021-08-07 12:25:02,337][crons][11][INFO][执行定时任务: turn_test_job_status]
[2021-08-07 12:25:02,830][crons][28][INFO][完成定时任务: turn_test_job_status]
[2021-08-07 12:26:01,514][crons][11][INFO][执行定时任务: turn_test_job_status]
[2021-08-07 12:26:02,068][crons][28][INFO][完成定时任务: turn_test_job_status]
[2021-08-07 12:27:01,883][crons][11][INFO][执行定时任务: turn_test_job_status]
[2021-08-07 12:27:02,393][crons][28][INFO][完成定时任务: turn_test_job_status]
[2021-08-07 12:28:02,048][crons][11][INFO][执行定时任务: turn_test_job_status]
[2021-08-07 12:28:02,584][crons][28][INFO][完成定时任务: turn_test_job_status]
[2021-08-07 12:29:02,466][crons][11][INFO][执行定时任务: turn_test_job_status]
[2021-08-07 12:29:02,996][crons][28][INFO][完成定时任务: turn_test_job_status]
[2021-08-07 12:30:01,911][crons][11][INFO][执行定时任务: turn_test_job_status]
[2021-08-07 12:30:02,601][crons][28][INFO][完成定时任务: turn_test_job_status]
[2021-08-07 12:31:02,429][crons][11][INFO][执行定时任务: turn_test_job_status]
[2021-08-07 12:31:02,946][crons][28][INFO][完成定时任务: turn_test_job_status]
[2021-08-07 12:32:01,701][crons][11][INFO][执行定时任务: turn_test_job_status]
[2021-08-07 12:32:02,232][crons][28][INFO][完成定时任务: turn_test_job_status]
[2021-08-07 12:33:01,900][crons][11][INFO][执行定时任务: turn_test_job_status]
[2021-08-07 12:33:02,374][crons][28][INFO][完成定时任务: turn_test_job_status]
[2021-08-07 12:34:02,098][crons][11][INFO][执行定时任务: turn_test_job_status]
[2021-08-07 12:34:02,580][crons][28][INFO][完成定时任务: turn_test_job_status]
[2021-08-07 12:35:02,307][crons][11][INFO][执行定时任务: turn_test_job_status]
[2021-08-07 12:35:02,816][crons][28][INFO][完成定时任务: turn_test_job_status]
[2021-08-07 12:36:01,527][crons][11][INFO][执行定时任务: turn_test_job_status]
[2021-08-07 12:36:02,027][crons][28][INFO][完成定时任务: turn_test_job_status]
[2021-08-07 12:37:01,819][crons][11][INFO][执行定时任务: turn_test_job_status]
[2021-08-07 12:37:02,327][crons][28][INFO][完成定时任务: turn_test_job_status]
[2021-08-07 12:38:02,171][crons][11][INFO][执行定时任务: turn_test_job_status]
[2021-08-07 12:38:02,698][crons][28][INFO][完成定时任务: turn_test_job_status]
[2021-08-07 12:39:02,586][crons][11][INFO][执行定时任务: turn_test_job_status]
[2021-08-07 12:39:03,103][crons][28][INFO][完成定时任务: turn_test_job_status]
[2021-08-07 12:40:01,883][crons][11][INFO][执行定时任务: turn_test_job_status]
[2021-08-07 12:40:02,388][crons][28][INFO][完成定时任务: turn_test_job_status]
[2021-08-07 12:41:02,045][crons][11][INFO][执行定时任务: turn_test_job_status]
[2021-08-07 12:41:02,552][crons][28][INFO][完成定时任务: turn_test_job_status]
[2021-08-07 12:42:02,598][crons][11][INFO][执行定时任务: turn_test_job_status]
[2021-08-07 12:42:03,329][crons][28][INFO][完成定时任务: turn_test_job_status]
[2021-08-07 12:43:02,157][crons][11][INFO][执行定时任务: turn_test_job_status]
[2021-08-07 12:43:02,651][crons][28][INFO][完成定时任务: turn_test_job_status]
[2021-08-07 12:44:02,343][crons][11][INFO][执行定时任务: turn_test_job_status]
[2021-08-07 12:44:02,863][crons][28][INFO][完成定时任务: turn_test_job_status]
[2021-08-07 12:45:01,772][crons][11][INFO][执行定时任务: turn_test_job_status]
[2021-08-07 12:45:02,267][crons][28][INFO][完成定时任务: turn_test_job_status]
[2021-08-07 12:46:02,050][crons][11][INFO][执行定时任务: turn_test_job_status]
[2021-08-07 12:46:02,580][crons][28][INFO][完成定时任务: turn_test_job_status]
[2021-08-07 12:47:02,402][crons][11][INFO][执行定时任务: turn_test_job_status]
[2021-08-07 12:47:02,905][crons][28][INFO][完成定时任务: turn_test_job_status]
[2021-08-07 12:48:01,676][crons][11][INFO][执行定时任务: turn_test_job_status]
[2021-08-07 12:48:02,182][crons][28][INFO][完成定时任务: turn_test_job_status]
[2021-08-07 12:49:01,822][crons][11][INFO][执行定时任务: turn_test_job_status]
[2021-08-07 12:49:02,341][crons][28][INFO][完成定时任务: turn_test_job_status]
[2021-08-07 12:50:02,311][crons][11][INFO][执行定时任务: turn_test_job_status]
[2021-08-07 12:50:02,810][crons][28][INFO][完成定时任务: turn_test_job_status]
[2021-08-07 12:51:01,486][crons][11][INFO][执行定时任务: turn_test_job_status]
[2021-08-07 12:51:02,012][crons][28][INFO][完成定时任务: turn_test_job_status]
[2021-08-07 12:52:01,815][crons][11][INFO][执行定时任务: turn_test_job_status]
[2021-08-07 12:52:02,409][crons][28][INFO][完成定时任务: turn_test_job_status]
[2021-08-07 12:53:02,472][crons][11][INFO][执行定时任务: turn_test_job_status]
[2021-08-07 12:53:02,986][crons][28][INFO][完成定时任务: turn_test_job_status]
[2021-08-07 12:54:01,837][crons][11][INFO][执行定时任务: turn_test_job_status]
[2021-08-07 12:54:02,368][crons][28][INFO][完成定时任务: turn_test_job_status]
[2021-08-07 12:55:02,233][crons][11][INFO][执行定时任务: turn_test_job_status]
[2021-08-07 12:55:02,838][crons][28][INFO][完成定时任务: turn_test_job_status]
[2021-08-07 12:56:01,886][crons][11][INFO][执行定时任务: turn_test_job_status]
[2021-08-07 12:56:02,380][crons][28][INFO][完成定时任务: turn_test_job_status]
[2021-08-07 12:57:02,245][crons][11][INFO][执行定时任务: turn_test_job_status]
[2021-08-07 12:57:02,722][crons][28][INFO][完成定时任务: turn_test_job_status]
[2021-08-07 12:58:02,782][crons][11][INFO][执行定时任务: turn_test_job_status]
[2021-08-07 12:58:03,264][crons][28][INFO][完成定时任务: turn_test_job_status]
[2021-08-07 12:59:02,267][crons][11][INFO][执行定时任务: turn_test_job_status]
[2021-08-07 12:59:02,766][crons][28][INFO][完成定时任务: turn_test_job_status]
[2021-08-07 13:00:01,691][crons][11][INFO][执行定时任务: turn_test_job_status]
[2021-08-07 13:00:02,207][crons][28][INFO][完成定时任务: turn_test_job_status]
[2021-08-07 13:01:02,060][crons][11][INFO][执行定时任务: turn_test_job_status]
[2021-08-07 13:01:02,548][crons][28][INFO][完成定时任务: turn_test_job_status]
[2021-08-07 13:02:02,551][crons][11][INFO][执行定时任务: turn_test_job_status]
[2021-08-07 13:02:03,024][crons][28][INFO][完成定时任务: turn_test_job_status]
[2021-08-07 13:03:01,829][crons][11][INFO][执行定时任务: turn_test_job_status]
[2021-08-07 13:03:02,320][crons][28][INFO][完成定时任务: turn_test_job_status]
[2021-08-07 13:04:02,051][crons][11][INFO][执行定时任务: turn_test_job_status]
[2021-08-07 13:04:02,527][crons][28][INFO][完成定时任务: turn_test_job_status]
[2021-08-07 13:05:02,273][crons][11][INFO][执行定时任务: turn_test_job_status]
[2021-08-07 13:05:02,776][crons][28][INFO][完成定时任务: turn_test_job_status]
[2021-08-07 13:06:01,236][crons][11][INFO][执行定时任务: turn_test_job_status]
[2021-08-07 13:06:01,788][crons][28][INFO][完成定时任务: turn_test_job_status]
[2021-08-07 13:07:01,466][crons][11][INFO][执行定时任务: turn_test_job_status]
[2021-08-07 13:07:02,011][crons][28][INFO][完成定时任务: turn_test_job_status]
[2021-08-07 13:08:01,718][crons][11][INFO][执行定时任务: turn_test_job_status]
[2021-08-07 13:08:02,193][crons][28][INFO][完成定时任务: turn_test_job_status]
[2021-08-07 13:09:01,925][crons][11][INFO][执行定时任务: turn_test_job_status]
[2021-08-07 13:09:02,454][crons][28][INFO][完成定时任务: turn_test_job_status]
[2021-08-07 13:10:02,368][crons][11][INFO][执行定时任务: turn_test_job_status]
[2021-08-07 13:10:02,872][crons][28][INFO][完成定时任务: turn_test_job_status]
[2021-08-07 13:11:01,902][crons][11][INFO][执行定时任务: turn_test_job_status]
[2021-08-07 13:11:02,551][crons][28][INFO][完成定时任务: turn_test_job_status]
[2021-08-07 13:12:02,485][crons][11][INFO][执行定时任务: turn_test_job_status]
[2021-08-07 13:12:02,992][crons][28][INFO][完成定时任务: turn_test_job_status]
[2021-08-07 13:13:01,648][crons][11][INFO][执行定时任务: turn_test_job_status]
[2021-08-07 13:13:02,134][crons][28][INFO][完成定时任务: turn_test_job_status]
[2021-08-07 13:14:01,802][crons][11][INFO][执行定时任务: turn_test_job_status]
[2021-08-07 13:14:02,364][crons][28][INFO][完成定时任务: turn_test_job_status]
[2021-08-07 13:15:02,424][crons][11][INFO][执行定时任务: turn_test_job_status]
[2021-08-07 13:15:04,783][crons][28][INFO][完成定时任务: turn_test_job_status]
[2021-08-07 13:16:02,030][crons][11][INFO][执行定时任务: turn_test_job_status]
[2021-08-07 13:16:02,546][crons][28][INFO][完成定时任务: turn_test_job_status]
[2021-08-07 13:17:01,942][crons][11][INFO][执行定时任务: turn_test_job_status]
[2021-08-07 13:17:02,420][crons][28][INFO][完成定时任务: turn_test_job_status]
[2021-08-07 17:23:01,571][crons][11][INFO][执行定时任务: turn_test_job_status]
[2021-08-07 17:23:02,106][crons][28][INFO][完成定时任务: turn_test_job_status]
[2021-08-07 22:30:01,686][crons][11][INFO][执行定时任务: turn_test_job_status]
[2021-08-07 22:30:02,244][crons][28][INFO][完成定时任务: turn_test_job_status]
[2021-08-07 22:31:02,032][crons][11][INFO][执行定时任务: turn_test_job_status]
[2021-08-07 22:31:02,533][crons][28][INFO][完成定时任务: turn_test_job_status]
[2021-08-07 22:32:02,624][crons][11][INFO][执行定时任务: turn_test_job_status]
[2021-08-07 22:32:03,169][crons][28][INFO][完成定时任务: turn_test_job_status]
[2021-08-09 19:31:29,526][views][91][INFO][成功获取到钉钉用户[建哥哥]的信息。]
[2021-08-09 19:31:30,616][views][108][INFO][钉钉用户[建哥哥]登陆成功]
[2021-08-11 11:13:38,527][views][95][INFO][成功获取到钉钉用户[建哥哥]的信息。]
[2021-08-11 11:13:38,902][views][112][INFO][钉钉用户[建哥哥]登陆成功]
[2021-08-14 00:45:23,564][views][95][INFO][成功获取到钉钉用户[建哥哥]的信息。]
[2021-08-14 00:45:24,313][views][112][INFO][钉钉用户[建哥哥]登陆成功]
[2021-08-19 08:28:15,335][views][95][INFO][成功获取到钉钉用户[建哥哥]的信息。]
[2021-08-19 08:28:17,211][views][112][INFO][钉钉用户[建哥哥]登陆成功]
[2021-08-19 21:11:27,831][views][95][INFO][成功获取到钉钉用户[建哥哥]的信息。]
[2021-08-19 21:11:28,542][views][112][INFO][钉钉用户[建哥哥]登陆成功]
[2021-08-22 13:21:49,342][views][95][INFO][成功获取到钉钉用户[建哥哥]的信息。]
[2021-08-22 13:21:51,221][views][112][INFO][钉钉用户[建哥哥]登陆成功]
[2021-08-24 10:49:17,254][views][95][INFO][成功获取到钉钉用户[建哥哥]的信息。]
[2021-08-24 10:49:17,648][views][112][INFO][钉钉用户[建哥哥]登陆成功]
[2021-08-24 15:50:37,851][views][95][INFO][成功获取到钉钉用户[建哥哥]的信息。]
[2021-08-24 15:50:38,189][views][112][INFO][钉钉用户[建哥哥]登陆成功]
[2021-08-24 15:54:08,646][views][95][INFO][成功获取到钉钉用户[建哥哥]的信息。]
[2021-08-24 15:54:08,962][views][112][INFO][钉钉用户[建哥哥]登陆成功]
[2021-08-24 15:58:36,407][tasks][27][INFO][发送验证码短信[正常][ mobile: 19180525254 ]]
[2021-08-24 16:00:22,578][tasks][27][INFO][发送验证码短信[正常][ mobile: 19180525254 ]]
[2021-08-24 16:02:49,574][views][95][INFO][成功获取到钉钉用户[建哥哥]的信息。]
[2021-08-24 16:02:49,966][views][112][INFO][钉钉用户[建哥哥]登陆成功]
[2021-08-24 16:10:32,215][views][81][ERROR][缺少code码，登录失败。]
[2021-08-24 16:11:12,851][views][81][ERROR][缺少code码，登录失败。]
[2021-08-28 17:51:54,450][tasks][27][INFO][发送验证码短信[正常][ mobile: 19180525254 ]]
[2021-08-28 17:52:58,910][views][105][INFO][用户[建哥哥]登陆成功]
[2021-08-28 17:58:03,032][tasks][27][INFO][发送验证码短信[正常][ mobile: 19180525254 ]]
[2021-08-28 18:29:29,597][views][81][ERROR][缺少code码，登录失败。]
[2021-08-28 18:30:21,133][views][81][ERROR][缺少code码，登录失败。]
[2021-08-28 18:35:55,307][views][81][ERROR][缺少code码，登录失败。]
[2021-08-28 18:36:19,789][views][81][ERROR][缺少code码，登录失败。]
[2021-08-28 18:36:24,002][views][81][ERROR][缺少code码，登录失败。]
[2021-08-28 18:41:38,293][views][95][INFO][成功获取到钉钉用户[建哥哥]的信息。]
[2021-08-28 18:41:38,645][views][112][INFO][钉钉用户[建哥哥]登陆成功]
[2021-08-28 18:43:43,259][tasks][27][INFO][发送验证码短信[正常][ mobile: 19180525254 ]]
[2021-08-28 18:44:00,370][views][105][INFO][用户[建哥哥]登陆成功]
[2021-08-28 22:03:12,234][views][95][INFO][成功获取到钉钉用户[建哥哥]的信息。]
[2021-08-28 22:03:12,631][views][112][INFO][钉钉用户[建哥哥]登陆成功]
[2021-09-01 12:14:09,410][views][95][INFO][成功获取到钉钉用户[建哥哥]的信息。]
[2021-09-01 12:14:10,508][views][112][INFO][钉钉用户[建哥哥]登陆成功]
[2021-09-05 22:47:47,963][tasks][27][INFO][发送验证码短信[正常][ mobile: 19180525254 ]]
